source;translation;type;module;status;customer
"Suriname";"Suriname";B;;N;N
"Sao Tome and Principe";"Sao Tome and Principe";B;;N;N
"El Salvador";"El Salvador";B;;N;N
"Syrian Arab Republic";"Syrian Arab Republic";B;;N;N
"Swaziland";"Swaziland";B;;N;N
"Turks and Caicos Islands";"Turks and Caicos Islands";B;;N;N
"Chad";"Chad";B;;N;N
"French Southern Territories";"French Southern Territories";B;;N;N
"Togo";"Togo";B;;N;N
"Thailand";"Thailand";B;;N;N
"Tajikistan";"Tajikistan";B;;N;N
"Tokelau";"Tokelau";B;;N;N
"Turkmenistan";"Turkmenistan";B;;N;N
"Tunisia";"Tunisia";B;;N;N
"Tonga";"Tonga";B;;N;N
"Timor-Leste";"Timor-Leste";B;;N;N
"Turkey";"Turkey";B;;N;N
"Trinidad and Tobago";"Trinidad and Tobago";B;;N;N
"Tuvalu";"Tuvalu";B;;N;N
"Taiwan";"Taiwan";B;;N;N
"Tanzania, United Republic of";"Tanzania, United Republic of";B;;N;N
"Ukraine";"Ukraine";B;;N;N
"Uganda";"Uganda";B;;N;N
"United States Minor Outlying Islands";"United States Minor Outlying Islands";B;;N;N
"United States";"United States";B;;N;N
"Uruguay";"Uruguay";B;;N;N
"Uzbekistan";"Uzbekistan";B;;N;N
"Holy See (Vatican City State)";"Holy See (Vatican City State)";B;;N;N
"Saint Vincent and the Grenadines";"Saint Vincent and the Grenadines";B;;N;N
"Venezuela";"Venezuela";B;;N;N
"Virgin Islands, British";"Virgin Islands, British";B;;N;N
"Virgin Islands, U.S.";"Virgin Islands, U.S.";B;;N;N
"Vietnam";"Vietnam";B;;N;N
"Vanuatu";"Vanuatu";B;;N;N
"Wallis and Futuna";"Wallis and Futuna";B;;N;N
"Samoa";"Samoa";B;;N;N
"Yemen";"Yemen";B;;N;N
"Mayotte";"Mayotte";B;;N;N
"Serbia";"Serbia";B;;N;N
"South Africa";"South Africa";B;;N;N
"Zambia";"Zambia";B;;N;N
"Montenegro";"Montenegro";B;;N;N
"Zimbabwe";"Zimbabwe";B;;N;N
"Anonymous Proxy";"Anonymous Proxy";B;;N;N
"Satellite Provider";"Satellite Provider";B;;N;N
"Aland Islands";"Aland Islands";B;;N;N
"Guernsey";"Guernsey";B;;N;N
"Isle of Man";"Isle of Man";B;;N;N
"Jersey";"Jersey";B;;N;N
"Could not create directory inside %s directory";"Could not create directory inside %s directory";S;;N;N
"Could not create file or directory inside %s subdirectory. Probably safe mode is not properly configured.";"Could not create file or directory inside %s subdirectory. Probably safe mode is not properly configured.";S;;N;N
"Commission Bonus";"Commission Bonus";S;;N;N
"With this plugin you can add bonus commission to affiliate if action is created with total cost greater than specified value. You can configure Bonus commission in Edit commission type dialog. It is not recommended to activate this plugin at the same time with Split Commission feature.";"With this plugin you can add bonus commission to affiliate if action is created with total cost greater than specified value. You can configure Bonus commission in Edit commission type dialog. It is not recommended to activate this plugin at the same time with Split Commission feature.";S;;N;N
"Bonus for sales greater than";"Bonus for sales greater than";S;;N;N
"Minimum sale value for which bonus commission will be added. Undefined: -1. For all sales: 0.";"Minimum sale value for which bonus commission will be added. Undefined: -1. For all sales: 0.";S;;N;N
"Bonus commission value";"Bonus commission value";S;;N;N
"Bonus commission value in $.";"Bonus commission value in $.";S;;N;N
"Wrong format used for Bonus for sales";"Wrong format used for Bonus for sales";S;;N;N
"Bonus for sales value must be greater than 0 or must equals to -1";"Bonus for sales value must be greater than 0 or must equals to -1";S;;N;N
"Wrong format used for Bonus commission value";"Wrong format used for Bonus commission value";S;;N;N
"Bonus commission must be greater or equal to 0";"Bonus commission must be greater or equal to 0";S;;N;N
"Custom value separator should be set only when custom value is used by other script. See Eway (IPN and custom used by other script) integration method.";"Custom value separator should be set only when custom value is used by other script. See Eway (IPN and custom used by other script) integration method.";S;;N;N
"Response type";"Response type";S;;N;N
"Select response type, for Merchant hosted select XML, for shared select HTTP";"Select response type, for Merchant hosted select XML, for shared select HTTP";S;;N;N
"Eway plugin settings saved";"Eway plugin settings saved";S;;N;N
"eWAY handling";"eWAY handling";S;;N;N
"This plugin handles eWAY notifications (integration of Post Affiliate with eWAY)";"This plugin handles eWAY notifications (integration of Post Affiliate with eWAY)";S;;N;N
"Custom field number that can be used by PAP.";"Custom field number that can be used by PAP.";S;;N;N
"Secret word";"Secret word";S;;N;N
"Secret word set in MoneyBookers Merchant Tools used for notification.";"Secret word set in MoneyBookers Merchant Tools used for notification.";S;;N;N
"MoneyBookers plugin configuration saved";"MoneyBookers plugin configuration saved";S;;N;N
"MoneyBookers integration plugin";"MoneyBookers integration plugin";S;;N;N
"This plugin handles MoneyBookers notifications (integration of Post Affiliate with MoneyBookers).";"This plugin handles MoneyBookers notifications (integration of Post Affiliate with MoneyBookers).";S;;N;N
"Username format";"Username format";S;;N;N
"Custom error message";"Custom error message";S;;N;N
"It is possible to insert any valid regular expression";"It is possible to insert any valid regular expression";S;;N;N
"Message which will be show to affiliate if he insert whong expression as username";"Message which will be show to affiliate if he insert whong expression as username";S;;N;N
"Username constraint settings saved";"Username constraint settings saved";S;;N;N
"Username constraint";"Username constraint";S;;N;N
"Enables custom username. You will be able to set regular expression pattern in configure screen after plugin activation.";"Enables custom username. You will be able to set regular expression pattern in configure screen after plugin activation.";S;;N;N
"Setting ""do not force email usernames"" must be active!";"Setting ""do not force email usernames"" must be active!";S;;N;N
"Refunds are marked with red color";"Refunds are marked with red color";S;;N;N
"Chargebacks are marked with orange color";"Chargebacks are marked with orange color";S;;N;N
"Revenue";"Revenue";S;;N;N
"number";"number";S;;N;N
"commission";"commission";S;;N;N
"revenue";"revenue";S;;N;N
"conversion";"conversion";S;;N;N
"Account status";"Account status";S;;N;N
"Logins Map";"Logins Map";S;merchant;N;N
"Map shows last 20 unique IP addresses from which affiliate logged in";"Map shows last 20 unique IP addresses from which affiliate logged in";S;merchant;N;N
"Blacklisted countries";"Blacklisted countries";S;merchant;N;N
"Comma separated country codes of blacklisted countries";"Comma separated country codes of blacklisted countries";B;;N;N
"What to do with affiliates from blacklisted countries";"What to do with affiliates from blacklisted countries";S;merchant;N;N
"What to do with clicks from blacklisted countries";"What to do with clicks from blacklisted countries";S;merchant;N;N
"What to do with sales from blacklisted countries";"What to do with sales from blacklisted countries";S;merchant;N;N
"If you deactivate this feature, all Page Peel banners will be deleted. Are you sure you want to deactivate this feature ?";"If you deactivate this feature, all Page Peel banners will be deleted. Are you sure you want to deactivate this feature ?";S;merchant;N;N
"If you deactivate this feature, all RebrandPdf banners will be deleted. Are you sure you want to deactivate this feature?";"If you deactivate this feature, all RebrandPdf banners will be deleted. Are you sure you want to deactivate this feature?";S;merchant;N;N
"Split Commissions Graph";"Split Commissions Graph";S;merchant;N;N
"First row of graph represents how sale commission is divided between first affiliate, 
    last affiliate and other affiliates.";"First row of graph represents how sale commission is divided between first affiliate, 
    last affiliate and other affiliates.";S;merchant;N;N
"Second row represents which part of commissions is divided between all 
    affiliates and which part is directyly added to first and last affiliates.";"Second row represents which part of commissions is divided between all 
    affiliates and which part is directyly added to first and last affiliates.";S;merchant;N;N
"You can see that commission for first(last) affiliate is not just first(last) click 
    bonus but also part of ""commissions for others"" is added to it.";"You can see that commission for first(last) affiliate is not just first(last) click 
    bonus but also part of ""commissions for others"" is added to it.";S;merchant;N;N
"Example";"Example";S;merchant;N;N
"You are going to active Split Commissions.";"You are going to active Split Commissions.";S;merchant;N;N
"PAP will work in same way as before.";"PAP will work in same way as before.";S;merchant;N;N
"If you want to change commissions rewarding you can set it in 
<b>Campaign Edit</b> -> <b>Commission Settings</b> -> <b>Sale Edit</b>.";"If you want to change commissions rewarding you can set it in 
<b>Campaign Edit</b> -> <b>Commission Settings</b> -> <b>Sale Edit</b>.";S;merchant;N;N
"Do you want to activate this feature ?";"Do you want to activate this feature ?";S;merchant;N;N
"Ip address";"Ip address";S;;N;N
"Weekly report is sent every week with the statistics of the week's traffic and sales. It is sent on the %s and contains data from the previous complete week. The first day of week is %s";"Weekly report is sent every week with the statistics of the week's traffic and sales. It is sent on the %s and contains data from the previous complete week. The first day of week is %s";C;affiliate;N;N
"Monthly report is sent every month with the statistics of the month's traffic and sales. It is sent on a %s day and contains data from previous month. e.g. If report is sent on 31 and month has only 30 days, then the report is sent on the last day of the month.";"Monthly report is sent every month with the statistics of the month's traffic and sales. It is sent on a %s day and contains data from previous month. e.g. If report is sent on 31 and month has only 30 days, then the report is sent on the last day of the month.";C;affiliate;N;N
"Campaigns grid default View";"Campaigns grid default View";C;affiliate;N;N
"Channel stats grid Default View";"Channel stats grid Default View";C;affiliate;N;N
"Raw Clicks grid default View";"Raw Clicks grid default View";C;affiliate;N;N
"Payouts Grid Default View";"Payouts Grid Default View";C;affiliate;N;N
"SubAffiliates Sales grid Default view";"SubAffiliates Sales grid Default view";C;affiliate;N;N
"SubAffiliates Sales Grid default view";"SubAffiliates Sales Grid default view";C;affiliate;N;N
"Transaction List default view";"Transaction List default view";C;affiliate;N;N
"Commission of Sales";"Commission of Sales";B;;N;N
"Revenue of Sales";"Revenue of Sales";B;;N;N
"Number of %s";"Number of %s";B;;N;N
"Commission of %s";"Commission of %s";B;;N;N
"Revenue of %s";"Revenue of %s";B;;N;N
"Edit account";"Edit account";C;affiliate;N;N
"Add account";"Add account";C;affiliate;N;N
"You cannot delete default account";"You cannot delete default account";C;affiliate;N;N
"Deleting accounts causes that all its merchants, campaigns, banners etc. will be deleted. Are you sure to delete selected accounts?";"Deleting accounts causes that all its merchants, campaigns, banners etc. will be deleted. Are you sure to delete selected accounts?";C;affiliate;N;N
"IP Address";"IP Address";C;;N;N
"Last Login";"Last Login";B;;N;N
"Split Commission Settings";"Split Commission Settings";C;;N;N
"First affiliate bonus %";"First affiliate bonus %";C;;N;N
"Percentage bonus from commission for First affiliate. Value must be from interval 0-100.";"Percentage bonus from commission for First affiliate. Value must be from interval 0-100.";C;;N;N
"Last affiliate bonus %";"Last affiliate bonus %";C;;N;N
"Percentage bonus from commission for First affiliate. Value must be from interval 0-100. ";"Percentage bonus from commission for First affiliate. Value must be from interval 0-100.";C;;N;N
"Minimum commission $";"Minimum commission $";C;;N;N
"Minimum value of commission(in currency) which is needed for adding commission to affiliate. If commission will be smaller, it is not saved";"Minimum value of commission(in currency) which is needed for adding commission to affiliate. If commission will be smaller, it is not saved";C;;N;N
"More HELP";"More HELP";C;;N;N
"First Aff Commmission";"First Aff Commmission";C;;N;N
"First Affiliate Commmission";"First Affiliate Commmission";C;;N;N
"Commissions for all";"Commissions for all";C;;N;N
"Commissions for all affiliates";"Commissions for all affiliates";C;;N;N
"Last Aff Commission";"Last Aff Commission";C;;N;N
"Last Affiliate Commission";"Last Affiliate Commission";C;;N;N
"first bonus";"first bonus";C;;N;N
"First click bonus in %";"First click bonus in %";C;;N;N
"commissions for others";"commissions for others";C;;N;N
"Commissions for others in %";"Commissions for others in %";C;;N;N
"last bonus";"last bonus";C;;N;N
"Last click bonus in %";"Last click bonus in %";C;;N;N
"For more information visit our knowledge base";"For more information visit our knowledge base";C;;N;N
"<b>%s.</b> affiliate: <b>%s$</b>";"<b>%s.</b> affiliate: <b>%s$</b>";C;;N;N
"For <b>100$</b> commission, <b>%s%</b> first click bonus, <b>%s%</b> last click bonus and <b>%s</b> affiliates commission will be splited: ";"For <b>100$</b> commission, <b>%s%</b> first click bonus, <b>%s%</b> last click bonus and <b>%s</b> affiliates commission will be splited: ";C;;N;N
"Merchant notifications";"Merchant notifications";C;merchant;N;N
"Affiliate notifications";"Affiliate notifications";C;merchant;N;N
"Country Code";"Country Code";S;;N;N
"Fees";"Fees";S;;N;N
"Payments";"Payments";S;;N;N
"Account Manager";"Account Manager";S;affiliate;N;N
"Accounting";"Accounting";B;affiliate;N;N
"Map Overlay";"Map Overlay";B;;N;N
"Impressions (Raw)";"Impressions (Raw)";S;;N;N
"Impressions (Unique)";"Impressions (Unique)";S;;N;N
"Clicks (Raw)";"Clicks (Raw)";S;;N;N
"Clicks (Unique)";"Clicks (Unique)";S;;N;N
"CTR (Raw)";"CTR (Raw)";S;;N;N
"CTR (Unique)";"CTR (Unique)";S;;N;N
"Sales Count";"Sales Count";B;;N;N
"Total Revenue";"Total Revenue";B;;N;N
"SCR (Raw)";"SCR (Raw)";S;;N;N
"SCR (Unique)";"SCR (Unique)";S;;N;N
"Avg Order";"Avg Order";S;;N;N
"Split Commissions feature allows you to split commission between all affiliates from which customers get on your site and buy
            your product. You can also set bonus for first and last affiliate so new rewarding system can be compatible with old.";"Split Commissions feature allows you to split commission between all affiliates from which customers get on your site and buy
            your product. You can also set bonus for first and last affiliate so new rewarding system can be compatible with old.";S;;N;N
"Filter does not contain date parameters";"Filter does not contain date parameters";S;merchant;N;N
"Not saved by fraud protection - your IP address is banned";"Not saved by fraud protection - your IP address is banned";S;;N;N
"Impression processor";"Impression processor";S;;N;N
"Parameter with this name will be used for sending required info to PAP";"Parameter with this name will be used for sending required info to PAP";S;;N;N
"Parameter name";"Parameter name";S;;N;N
"Authorize.net plugin configuration saved";"Authorize.net plugin configuration saved";S;;N;N
"Authorize.net Silent Order handling";"Authorize.net Silent Order handling";S;;N;N
"This plugin handles Authorize.net Silent Order notifications (integration of Post Affiliate with Authorize.net)";"This plugin handles Authorize.net Silent Order notifications (integration of Post Affiliate with Authorize.net)";S;;N;N
"Channels list variable in affiliate panel templates";"Channels list variable in affiliate panel templates";S;;N;N
"This plugin adds {$channels} variable to all affiliate panel templates. $channels is array of all affiliate channels where key is channel code and value is channel name";"This plugin adds {$channels} variable to all affiliate panel templates. $channels is array of all affiliate channels where key is channel code and value is channel name";S;;N;N
"Click from same IP, but on different banners, don't recognize as repeating click";"Click from same IP, but on different banners, don't recognize as repeating click";S;merchant;N;N
"Ban clicks from IP addresses";"Ban clicks from IP addresses";S;merchant;N;N
"Comma separated ip addresses. You can use wildcards in form *.*.*.*";"Comma separated ip addresses. You can use wildcards in form *.*.*.*";B;merchant;N;N
"Ban sales from IP addresses";"Ban sales from IP addresses";S;merchant;N;N
"Don't allow signups from following IP addresses";"Don't allow signups from following IP addresses";S;merchant;N;N
"Top refering URLs  grid default view";"Top refering URLs  grid default view";C;affiliate;N;N
"AccountStatisticsHeader";"AccountStatisticsHeader";C;affiliate;N;N
"AccountStatisticsDescription";"AccountStatisticsDescription";C;affiliate;N;N
"Raw Impressions";"Raw Impressions";C;;N;N
"This report displays distribution of your transactions over countries. You will have clear picture where is your affiliate program performing well and in which countries you need to improve your marketing.";"This report displays distribution of your transactions over countries. You will have clear picture where is your affiliate program performing well and in which countries you need to improve your marketing.";C;;N;N
"All Countries";"All Countries";C;;N;N
"Here you can specify in which files, variables will be replaced. File names are comma and one space after separated and you can use * wildcard";"Here you can specify in which files, variables will be replaced. File names are comma and one space after separated and you can use * wildcard";C;;N;N
"Create signup/referral commissions";"Create signup/referral commissions";C;merchant;N;N
"Affiliate signups";"Affiliate signups";C;merchant;N;N
"Support Short Anchor linking";"Support Short Anchor linking";C;merchant;N;N
"Short Anchor link looks like http://www.yoursite.com/#refid where refid is affiliates referral id. NOTE: If you use anchor links on your site, they may collide with affiliate short anchor links.";"Short Anchor link looks like http://www.yoursite.com/#refid where refid is affiliates referral id. NOTE: If you use anchor links on your site, they may collide with affiliate short anchor links.";C;merchant;N;N
"Commissions are computed automatically";"Commissions are computed automatically";C;merchant;N;N
"Feature is active only if basic GeoIp and Google Maps plugins are activated. Feature will compute from IP addresses country codes and assign transactions to countries. You will be able to filter sales/clicks/actions by countries, compare statistic data by countries and blacklist some countries in fraud protection settings of sales/clicks/affiliate signups.";"Feature is active only if basic GeoIp and Google Maps plugins are activated. Feature will compute from IP addresses country codes and assign transactions to countries. You will be able to filter sales/clicks/actions by countries, compare statistic data by countries and blacklist some countries in fraud protection settings of sales/clicks/affiliate signups.";S;;N;N
"Assign to new affiliates signup bonus, to motivate them to enter your affiliate program.";"Assign to new affiliates signup bonus, to motivate them to enter your affiliate program.";S;merchant;N;N
"With referral commissions you can motivate your current affiliates to recruite new affiliates for you.";"With referral commissions you can motivate your current affiliates to recruite new affiliates for you.";S;merchant;N;N
"Since %s day of last month";"Since %s day of last month";S;;N;N
"If %s that are %s in %s is %s then ";"If %s that are %s in %s is %s then ";S;;N;N
"There were errors, please check highlighted fields";"There were errors, please check highlighted fields";B;;N;N
"Top Level Affiliate Commision";"Top Level Affiliate Commision";S;affiliate;N;N
"Tree will show you relation of selected affiliate to his parents and his referred affiliates.";"Tree will show you relation of selected affiliate to his parents and his referred affiliates.";S;merchant;N;N
"Filter is applicable just on referred affiliates, parent affiliates are always displayed all.";"Filter is applicable just on referred affiliates, parent affiliates are always displayed all.";S;merchant;N;N
"Affiliate Status";"Affiliate Status";S;merchant;N;N
"Very first click";"Very first click";S;merchant;N;N
"Very last click";"Very last click";S;merchant;N;N
"email code";"email code";C;affiliate;N;N
"Comma separated country codes of blacklisted countries ";"Comma separated country codes of blacklisted countries";B;;N;N
"Affiliate Relations";"Affiliate Relations";C;merchant;N;N
"Use SMTP authentication";"Use SMTP authentication";C;;N;N
"Authentication Method";"Authentication Method";C;;N;N
"Selected authentication method is used when application connects to your SMTP server and authenticate your username and password. If you don't know what this means, leave selected default value, which will work in most of cases correctly.";"Selected authentication method is used when application connects to your SMTP server and authenticate your username and password. If you don't know what this means, leave selected default value, which will work in most of cases correctly.";C;;N;N
"None channel";"None channel";S;affiliate;N;N
"Split Commission Merchant - New Sale / Lead";"Split Commission Merchant - New Sale / Lead";B;merchant;N;N
"New sale summary mail";"New sale summary mail";B;merchant;N;N
"Error creating directory %s ";"Error creating directory %s ";S;merchant;N;N
"Error writing to file %s ";"Error writing to file %s ";S;merchant;N;N
"File %s was saved.";"File %s was saved.";S;merchant;N;N
"Password Constraints";"Password Constraints";S;;N;N
"Minimum password length can't be smaller as maximum password length";"Minimum password length can't be smaller as maximum password length";S;;N;N
"Password constraints saved";"Password constraints saved";S;;N;N
"Minimum length of password is %s characters";"Minimum length of password is %s characters";S;;N;N
"Maximum length of password is %s characters";"Maximum length of password is %s characters";S;;N;N
"Password has to contain at least one letter (a-z, A-Z)";"Password has to contain at least one letter (a-z, A-Z)";S;;N;N
"Password has to contain at least one digit (0-9)";"Password has to contain at least one digit (0-9)";S;;N;N
"Please increase memory_limit parameter to 32M in your php.ini";"Please increase memory_limit parameter to 32M in your php.ini";S;;N;N
"Application require minimum 32MB of memory";"Application require minimum 32MB of memory";S;;N;N
"Upgrade in progress";"Upgrade in progress";S;;N;N
"Custom value separator should be set only when custom value is used by other script. See SolidTrustPay (IPN and custom used by other script) integration method.";"Custom value separator should be set only when custom value is used by other script. See SolidTrustPay (IPN and custom used by other script) integration method.";S;;N;N
"Custom item number";"Custom item number";S;;N;N
"Custom item number which will be carrying cookie value.";"Custom item number which will be carrying cookie value.";S;;N;N
"Secondary password from yours SolidTrustPay merchant account";"Secondary password from yours SolidTrustPay merchant account";S;;N;N
"SolidTrustPay settings saved";"SolidTrustPay settings saved";S;;N;N
"SolidTrustPay IPN handling";"SolidTrustPay IPN handling";S;;N;N
"This plugin handles SolidTrustPay IPN (integration of Post Affiliate with SolidTrustPay)";"This plugin handles SolidTrustPay IPN (integration of Post Affiliate with SolidTrustPay)";S;;N;N
"You just signed up a new sub-affiliate for our Affiliate Program.";"You just signed up a new sub-affiliate for our Affiliate Program.";S;affiliate;N;N
"The name of the affiliate is";"The name of the affiliate is";S;affiliate;N;N
"Keep up the good work!";"Keep up the good work!";S;affiliate;N;N
"You can check your stats here:";"You can check your stats here:";S;affiliate;N;N
"The Quality Unit Affiliate Program team";"The Quality Unit Affiliate Program team";S;affiliate;N;N
"Commission for affiliates";"Commission for affiliates";S;merchant;N;N
"Date of visit";"Date of visit";S;merchant;N;N
"Please send the e-mail text below to";"Please send the e-mail text below to";S;;N;N
"You'll receive an e-mail with your license key as soon as possible.";"You'll receive an e-mail with your license key as soon as possible.";S;;N;N
"Required characters:";"Required characters:";S;;N;N
"Sale summary mail";"Sale summary mail";C;;N;N
"This email notifies you about all affiliates to which commission was splitted";"This email notifies you about all affiliates to which commission was splitted";C;;N;N
"Configure password constraints";"Configure password constraints";C;merchant;N;N
"Minimum length";"Minimum length";C;;N;N
"Maximum length";"Maximum length";C;;N;N
"letters (a-z, A-Z)";"letters (a-z, A-Z)";C;;N;N
"digits (0-9)";"digits (0-9)";C;;N;N
"special characters (e.q. !@#$%^&*)";"special characters (e.q. !@#$%^&*)";C;;N;N
"Password Constraint";"Password Constraint";C;;N;N
"CTR raw";"CTR raw";S;;N;N
"CTR unique";"CTR unique";S;;N;N
"Total";"Total";S;;N;N
"%s commissions";"%s commissions";S;;N;N
"Performance Impression Tracker";"Performance Impression Tracker";S;;N;N
"High performance impression tracker can handle more impressions than standard tracker. By turning this impression tracker on, impressions are cached and then processed by cron job. This feature is only for %s version 4.3 or bellow. In version 4.4 and above this feature is implemented directly into the core.";"High performance impression tracker can handle more impressions than standard tracker. By turning this impression tracker on, impressions are cached and then processed by cron job. This feature is only for %s version 4.3 or bellow. In version 4.4 and above this feature is implemented directly into the core.";S;;N;N
"Password has to contain at least one special character (%s)";"Password has to contain at least one special character (%s)";S;;N;N
" has not valid Smarty Syntax. More information: ";" has not valid Smarty Syntax. More information: ";S;;N;N
"Custom options in Trends Report";"Custom options in Trends Report";S;;N;N
"This plugin changes values visible in Trends Report. Restart is needed after activation of this plugin.";"This plugin changes values visible in Trends Report. Restart is needed after activation of this plugin.";S;;N;N
"Clicks - Raw";"Clicks - Raw";S;;N;N
"Clicks - Unique";"Clicks - Unique";S;;N;N
"Tier 1 - Sales";"Tier 1 - Sales";S;;N;N
"Tier 2 - Sales";"Tier 2 - Sales";S;;N;N
"Tier 1 - Commissions";"Tier 1 - Commissions";S;;N;N
"Tier 2 - Commissions";"Tier 2 - Commissions";S;;N;N
"Grand Total Sales";"Grand Total Sales";S;;N;N
"Grand Total Commissions";"Grand Total Commissions";S;;N;N
"Tier %s - %s";"Tier %s - %s";S;;N;N
"This troubleshooter will try to solve the problems with affiliate tracking.";"This troubleshooter will try to solve the problems with affiliate tracking.";S;merchant;N;N
"Usually, the reason why clicks or sales are not tracked, is missing or incorrect tracking code.";"Usually, the reason why clicks or sales are not tracked, is missing or incorrect tracking code.";S;merchant;N;N
"Before continuing with troubleshooting, make sure you performed <b>Clicks tracking</b> and <b>Sale tracking</b> integration and
that the tracking codes are on the respective pages.";"Before continuing with troubleshooting, make sure you performed <b>Clicks tracking</b> and <b>Sale tracking</b> integration and
that the tracking codes are on the respective pages.";S;merchant;N;N
"You can check your HTML page source to make sure the page contains JavaScript tracking code.";"You can check your HTML page source to make sure the page contains JavaScript tracking code.";S;merchant;N;N
"<b>Post Affiliate</b> offers powerful debugging tool that allows you to investigate every 
step of affiliate software during the tracking process.";"<b>Post Affiliate</b> offers powerful debugging tool that allows you to investigate every 
step of affiliate software during the tracking process.";S;merchant;N;N
"Note that debugging should be turned only for testing, because it adds high load to the system.";"Note that debugging should be turned only for testing, because it adds high load to the system.";S;merchant;N;N
"Now you should click on some affiliate's link, and (if you have problem tracking sales / leads) also make a test sale.";"Now you should click on some affiliate's link, and (if you have problem tracking sales / leads) also make a test sale.";S;merchant;N;N
"This will trigger the system, and it will write information about your actions to the Event log.";"This will trigger the system, and it will write information about your actions to the Event log.";S;merchant;N;N
"When the debugging is turned on, Event log will contain line for every action performed.";"When the debugging is turned on, Event log will contain line for every action performed.";S;merchant;N;N
"If you don't see any new lines in the log, it means that the tracking code was not called at all, 
so your JavaScript was probably not on the right place.";"If you don't see any new lines in the log, it means that the tracking code was not called at all, 
so your JavaScript was probably not on the right place.";S;merchant;N;N
"If you see new lines, read them, they contain descriptive texts about every action, and they will tell you what went wrong.";"If you see new lines, read them, they contain descriptive texts about every action, and they will tell you what went wrong.";S;merchant;N;N
"For example, the tracking could have been aborted because some tracking parameter was missing (affiiate ID or TotalCost).";"For example, the tracking could have been aborted because some tracking parameter was missing (affiiate ID or TotalCost).";S;merchant;N;N
"Daily Report";"Daily Report";C;;N;N
"Pdf";"Pdf";C;merchant;N;N
"Log group";"Log group";S;merchant;N;N
"Logs";"Logs";C;merchant;N;N
"Log message";"Log message";C;merchant;N;N
"IntegrationCurrencyHelp";"IntegrationCurrencyHelp";C;;N;N
"IntegrationChannelHelp";"IntegrationChannelHelp";C;merchant;N;N
"IntegrationCouponHelp";"IntegrationCouponHelp";C;;N;N
"Number of Recurring";"Number of Recurring";S;;N;N
"Commission of Recurring";"Commission of Recurring";S;;N;N
"Revenue of Recurring";"Revenue of Recurring";S;;N;N
"Banner ID";"Banner ID";S;;N;N
"Url to complete page with banner code (URLEncoded).";"Url to complete page with banner code (URLEncoded).";S;merchant;N;N
"Error load affiliate with userid=";"Error load affiliate with userid=";S;merchant;N;N
"hour equals";"hour equals";S;;N;N
"hour is greater";"hour is greater";S;;N;N
"hour is lower";"hour is lower";S;;N;N
"hour is greater or equal";"hour is greater or equal";S;;N;N
"hour is lower or equal";"hour is lower or equal";S;;N;N
"Sequence key saved";"Sequence key saved";S;affiliate;N;N
"Generate Affiliate User ID as autoincremented sequence";"Generate Affiliate User ID as autoincremented sequence";S;affiliate;N;N
"Payout method name";"Payout method name";C;merchant;N;N
"is out of range.";"is out of range.";C;;N;N
"Html body";"Html body";C;;N;N
"Facebook Connect";"Facebook Connect";S;;N;N
"Unknown user";"Unknown user";S;;N;N
"Unknown email";"Unknown email";S;;N;N
"Transactions Info";"Transactions Info";S;merchant;N;N
"Commission value";"Commission value";S;merchant;N;N
"Parent of parent affiliate";"Parent of parent affiliate";S;;N;N
"CORRUPTED";"CORRUPTED";S;;N;N
"MISSING";"MISSING";S;;N;N
"Too many plugins with code name '%s'";"Too many plugins with code name '%s'";S;;N;N
"Share on Facebook";"Share on Facebook";C;;N;N
"Banner deleted";"Banner deleted";C;merchant;N;N
"Parent transaction ID";"Parent transaction ID";C;merchant;N;N
"%sFolowing files have not been uploaded correctly%sPlease upload them again and %srefresh%s Read more about this error in our %sknowledgebase%s Corrupted files in affiliate system directory: %s File%sStatus%s";"%sFolowing files have not been uploaded correctly%sPlease upload them again and %srefresh%s Read more about this error in our %sknowledgebase%s Corrupted files in affiliate system directory: %s File%sStatus%s";S;;N;N
"Affiliate login";"Affiliate login";S;;N;N
"Application is ok.";"Application is ok.";S;;N;N
"Application is ok. Starting installation.";"Application is ok. Starting installation.";S;;N;N
"Checking integrity of application. This may take few minutes ...";"Checking integrity of application. This may take few minutes ...";S;;N;N
"%sThis plugin enables lifetime referrals.%s
Requirements:%s
in order to make it work, you have to pass some identifier that uniquely identifies the customer (for example his email)
in the data1 parameter in the sale/lead tracking code.
%s
For example:%s
How it works:
%s
%sIf customer is referred by the affiliate for the first time, the plugin will store the relation between customer (his identifier) and affiliate into the database%s
%sNext time, when the same customer is referred (with the same identifier), it will find the affiliate who originally referred him, and give him commission%s
%sIf no affiliate is found, the process goes normally, so it tries to recognize affiliate from cookie, etc.%s";"%sThis plugin enables lifetime referrals.%s
Requirements:%s
in order to make it work, you have to pass some identifier that uniquely identifies the customer (for example his email)
in the data1 parameter in the sale/lead tracking code.
%s
For example:%s
How it works:
%s
%sIf customer is referred by the affiliate for the first time, the plugin will store the relation between customer (his identifier) and affiliate into the database%s
%sNext time, when the same customer is referred (with the same identifier), it will find the affiliate who originally referred him, and give him commission%s
%sIf no affiliate is found, the process goes normally, so it tries to recognize affiliate from cookie, etc.%s";S;;N;N
"%s has to be number between";"%s has to be number between";S;;N;N
"Commission Percent";"Commission Percent";S;affiliate;N;N
"Top affiliate commission percentage";"Top affiliate commission percentage";S;affiliate;N;N
"Plugin configuration saved";"Plugin configuration saved";S;affiliate;N;N
"action";"action";S;;N;N
"click";"click";S;;N;N
